"name","mz","rt","S20","S30","S39","S49","S59","S69","S78","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S21","S22","S23","S24","S25","S26","S27","S28","S29","S31","S32","S33","S34","S35","S36","S37","S38","S40","S41","S42","S43","S44","S45","S46","S47","S48","S50","S51","S52","S53","S54","S55","S56","S57","S58","S60","S61","S62","S63","S64","S65","S66","S67","S68","S70","S71","S72","S73","S74","S75","S76","S77","S79","S80","S81","S82","S83","S84","S85","S86","S87","S1","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99","S100","S101","S102","S103","S104","S105","S106","S107","S108","S109","S110","S111","S112","S113","S114","S115","S116","S117","S118","S119","S120","S121","S122","S123","S124","S125","S126","S127","S128","S129","S130","S131","S132","S133","S134","S135","S136","S137","S138","S139","S140","S141","S142","S143","S144","S145","S146","S147","S148","S149","S150","S151","S152","S153","S154","QC1","QC2","QC3","QC4","QC5","QC6","QC7","QC8","QC9","QC10","QC11","QC12","QC13","QC14","QC15","QC16","QC17","QC18","QC19","QC20","QC21","QC22","QC23"
16,124.07538,126.644,94976.41,102333,104644.8,96328.64,85910.24,96687.8,99824.14,88835.14,122168,98086.25,90977.53,121999.6,93789.6,82806.26,97457.38,93823.72,118541.3,89499.73,83039.32,89045.66,76371.27,84491.05,78540.6,81505.43,77359.3,71932.05,73905.2,72132.2,73050.64,77309.55,75972.54,75459.53,75857.33,74477.45,79102.63,72697.8,80689.86,68843.72,68940.97,71026.39,72553.87,70278.63,72692.53,66493.78,73361.68,72102.7,74215.77,78476.24,73236.95,74589.81,70064.28,70135.97,78363.63,72336.85,76444.22,73579.24,75380.51,71911.99,73438.66,75218.37,71223,71818.21,71494.81,74698.56,71477.81,69197.53,71763.07,72226.2,70876.05,65676.46,81653.81,74941.2,74366.65,74788.49,80721.75,69054.63,68293.76,66071.26,70223.62,74434.01,75118.73,72399.46,70581.82,67032.57,70269.93,68615.32,68699.07,64694.06,67569.92,66426.68,71133.41,64262.34,74201.68,73550.62,76508.31,74178.53,74953.87,70245.79,63248.19,65731.77,63231.57,63937.39,64308.24,65781.89,60717.19,66720.06,67006.92,65891.42,65381.8,67188.14,66731.22,66081.26,60911.46,64300.78,64389.73,65088.13,66191.18,64903.37,63798.88,64912.11,66488.4,62274.27,72311.12,65256.25,68310.89,60963.42,63671.67,65423.88,65127.66,63819.6,65237.04,74511.63,65336.2,70486.22,64178.28,65869.11,63354.15,65912.71,72844.95,64694.64,65582.3,68944.8,65471.3,67983.87,64578.43,66191.84,66359.73,66776.82,63592.57,63453.79,57324.42,72353.93,65078.84,62113.82,106670.8,85634.11,86973.66,84260.2,77320.03,78862.29,77404.23,75452.14,72417.39,67582.01,77781.46,70589.49,76177.6,68190.92,66819.71,74108.73,68669.41,66736.7,62726.48,65008.2,68092.64,65771.04,63024.63
17,124.08705,444.28,476369.1,404864.8,448602.8,593087.6,390255.1,410961.8,384942,374026.4,379254.2,458980.6,416550,438108.1,436658,415953.7,425721.9,396876.1,379653.3,371344.2,371818.6,489755.2,384179.3,433703.4,389744.4,380728.8,395676.1,409087.7,382332.1,373342.8,371569.8,382117.5,368389,372429,381702.2,390606.3,401667.8,417296.1,414440.7,399707.1,369928.1,460175.9,395694.9,394561.9,394258.1,398885.2,424340.7,446330.4,434569.3,383899.7,412616.1,434405.9,441525.2,418373.9,406971.3,425702.5,419744.2,435019.4,535227.5,366109.8,475525.2,422060,361578.5,452121.7,377975.6,388415.7,468216.8,411486.4,414175.2,414371,429578.4,415024.3,455540.9,433459.5,525240,434179.1,483877.1,433127.3,440321.4,496001.7,434393.6,430439.2,407831.2,414934,498997.6,510165,388135.3,399004.5,418418.2,389811.3,392052.2,416068.7,414182.4,471639.5,384963.1,373740,384791.6,490781.1,342417,372365.8,360770,383774.3,351704,373843.8,468175,342697.5,467717.3,349782.6,357083.2,353080.3,321818.4,345654.3,320746.5,324523.1,348140.9,307298.5,299707.9,297589.5,306963.4,308672.4,300975.5,271623.4,263538,275135.9,320476.5,367961.5,370566.3,386633.9,266379.2,333520.3,347874.9,346437.8,345095.7,333068.2,334380,177367.4,321231.5,317903.4,286385.1,289784.7,263369.9,267390.8,256691.1,265399.9,251800.9,239369.6,256172.2,224253,211104.9,196978.1,181873.7,185311.7,185454.1,174267.3,171985.8,169706.6,352210.5,513570.4,423329.5,389932.8,366342.5,354995.8,469822.5,425175.9,395151.4,419133.1,428750.6,418250.2,440524.6,412165.7,393751,420705.4,344074.5,276915.9,366597.9,328303.2,205733.3,195817.5,159503.9
18,128.0697,425.527,21576.3,22905.98,22459.73,22844.66,20937.16,19492.31,19786.63,19360.6,19213.51,19769.8,19066.92,20576,18248.94,18066.82,19146.45,17799.13,17960.78,18184.21,17825.92,17863.65,17377.43,17455.06,16362.07,16327.69,16523.61,17808.63,15753.95,15643.46,15781.12,15796.82,15556.45,15434.49,15528.94,15923.71,15318.61,15606.57,15309.73,14521.03,14585.43,15668.46,14519,14248.17,13879.65,14228.98,17035.4,17168.65,17377.76,16925.08,17280.36,17062.76,16354.83,16390.24,17150.52,16954.32,16759.17,16297.73,16419.06,16058.03,15638.2,15271.82,15822.96,15882.77,15239.22,16310.22,15789.32,15504.01,15316.82,15305.64,14963.71,15257.95,16059.88,16608.65,16667.63,16878.04,16024.42,15396.66,14974.07,14268.59,15614.78,15589.89,15611.15,14960.68,14372.71,14300.55,14011.43,14510.54,14639.46,14324.21,14464.22,14482.14,14869.82,15364.27,14777.86,15138.99,15685.47,14984.02,14967.33,13663.49,13673.52,13268.31,13273.04,13199.55,13267.91,13427.55,13388.11,14208.38,13964.48,13902.13,14185.5,14310.45,13608.55,13289.17,13401.06,12447.73,11997.03,12336.18,12306.98,12726.07,12303,12035.34,12686.55,12444.76,12745.7,12767.87,12343.45,12452.05,12850.61,12068.92,12628.09,12450.94,12384.14,12104.46,11846.46,12274.5,12292.82,12262.64,12118.07,12236.13,12239.16,11889.24,11976.18,12135.87,11617.04,11507.21,12028.95,11556.78,11398.3,11623.56,11556.59,11745.95,11873.29,10308.28,10149.9,10259.28,21090.91,18866.58,18846.6,17278.99,15544.62,15993.75,14663.66,16802.62,15872.05,15004.58,17429.26,15632.08,14846.92,18310.79,13710.55,14110.86,13344.65,12455.47,12201.56,12030.01,12194.07,11266.51,10391.08
19,129.06613,472.996,480122.8,489980,497544.5,496978.6,485961,483064.7,490409,490090.9,457887.7,467832.1,450779.7,429319.2,440033.6,449812.4,479541.4,426770.9,435287.9,437435.9,448536.9,419431.5,415471,430366.6,405262,420830.3,388454.7,427453.7,416466.4,412796.2,403176.8,397934.4,401974.7,415181.6,422011.8,411431,421772.3,437293.1,438714.4,438254,422737.1,450400.5,410298.6,420793.6,426136.4,383307.9,396657.9,376382,383130.9,361023.7,364473.4,384764.1,375277.8,394490.3,370394.6,390949.2,375506.1,367088.8,357730.5,386495.7,367535.4,347829.1,356325.8,351866.6,334077.5,361886.6,374504.5,356516.7,342884.8,344992.1,344398.1,341589.5,351568.9,340168.6,327644.7,341685.6,324347.6,331767.2,321235.5,305138.6,316281.5,325544.3,307097.3,316646.7,297658.5,319905.5,297398.2,296725.8,313371.9,322460.8,333228.4,331482.1,339989.1,333626.6,337987.3,322217.2,309230.7,313888.1,309413.3,313389.2,312011.9,304193.3,307079.5,309665.9,309578.5,309977,310428.9,292229.1,295748,273995.1,295650.1,291571.3,293008.8,285925.3,310254.4,294922.5,286866.8,295408.4,293193,294507.2,283962.6,284248.3,296457.5,279166.9,259562.2,257681.9,265654.1,271172.3,263244.1,259505.1,266897.1,256491.9,256574.7,264724.5,255093,259075.2,258631.6,250903.3,255171.6,227622.1,246315.8,237586.6,226562.4,240641.5,222523.3,220675.4,221487.7,236380.9,214334.7,214798.6,213050.9,222549.7,231722.2,215758.6,226513.5,215633.3,478184,484561.3,435404.5,421357.6,417846.5,431131.1,431031.4,360070.4,359993.8,356266.7,359924.2,314028.9,322815.7,343775.8,311447.3,293637.8,297085,277116.8,283055.8,251906.5,230682.7,214248.9,211339.4
20,130.04968,232.691,145388.5,160945,170232.9,164690.1,146449.9,156976.9,162976.5,138565.9,142870.5,159494.2,148767.5,133248.2,144940.2,171468.8,143818,140496.1,128648,141224.5,128633.7,137434.4,121312.5,139986.8,129489.9,137395.8,125638,50450.41,124666.5,133532,134112.4,133905.3,132183.3,135599.1,126164.4,124721.2,139708.1,129133.9,134002.9,55056.39,124725.3,135473.5,130816.6,132066.3,143912.1,111985.2,139696.5,138426.4,149526.2,148108,135280.3,138967.4,52119.88,138149.9,158296,142810.8,149834.6,142932.3,150249.5,140898.9,151635.2,144759.3,152693.7,146090.8,150259.1,152204.2,153116.9,148604.8,163453.5,158867.7,150713.6,151389.4,177791.5,177263.3,164690.6,163669.6,160455,169450.5,163610.3,166868.3,178800,181904.7,167974.3,174197,180646.2,196941.5,182485.9,181491.1,185158,156394.9,175808.7,185105.4,191877.5,194533.2,199564.6,197501.1,194635,198361.1,201612.1,191767.5,195867.6,198578.1,203376.9,204978,198229.8,205281.3,205859.5,204511,210673,201449.4,210599.1,213480.3,211821.5,217658.8,47565.54,218151.8,239689.8,228304.1,234328.6,247094,237254.6,240320.2,250532.8,241143.2,259146.6,252622.3,250441.2,251489.6,256221.8,266092.4,267685.6,270026.9,263726.2,267245.8,277572.8,277750.8,276359.9,285119.8,279420.3,286317.6,291645.9,285892.2,299900,301983.3,299690.5,294673.1,305437.6,308505.3,310217.8,315525.8,312989.7,323284.7,130142.6,311448.4,322712.7,325941.1,51278.32,150463,127577.4,133432.6,134405.3,142967,140884.4,146630.8,143318,54504.9,176364.3,165444.4,191670.9,190794.2,193201.5,215827.3,228654.5,240482.8,250715.6,274583.8,304860.8,306947.6,335197.8
21,132.10114,310.27,15164.41,21790.83,21417.15,16516.46,16634.2,16271.89,15669.8,15167.01,15511.45,14945.15,15563,15594.35,15294.52,12988.16,14134.68,14719.97,15623.31,16200.5,16439.49,16670.49,16614.89,16051.12,15156.7,15017.93,15767.16,12410.52,13998.22,14661.56,14135.36,14685.15,14486.86,14739.2,14310.71,14832.25,14874.77,15254.59,12900.76,12141.83,13694.14,15875.11,13024.89,13602.55,13916.85,15021.78,18008.44,16774.59,17101.92,16425.27,16199.87,15294.9,14366.95,13740.18,15321.21,15889.13,16199.46,16710.99,17307.58,16126.19,15744.7,16129.78,16786.21,15545.23,15607.65,14666.54,14060.67,14456.77,14522.02,15362.42,15087.59,16922.12,15503.85,14772.94,14119.86,13897.83,14856.88,17957.08,17452.39,16761.97,17771.34,18409.2,17543.71,17907.28,17663.26,16582.31,15024.12,15562.95,14879.83,12945.82,15029.67,14466.68,14849.86,15306.32,17007.75,14887.29,15295.44,15008.68,14977.36,14891.3,13931.83,13458.69,13003.16,13445.6,13390.45,13657.67,13432.31,11566.27,11090.3,11088.38,11629.19,11079.13,13507.73,13154.25,14003.32,11776.29,11477.08,11467.72,12599.49,12513.91,12863.88,12253.67,12635.77,13481.92,10422.73,10005.2,10277.01,9890.418,10020.85,11428,11464.97,11598.75,12433.71,11712.34,11231.46,12763.25,11863.39,11386.05,10968.73,11440.92,11593.5,11144.11,10082.28,9529.452,9729.084,9775.311,9728.933,11618.6,10902.08,10785.48,11021.87,10854.56,14988.07,11166.45,10444.45,9860.264,16513.44,16153.8,14892.98,14903.44,13824.63,15070.55,14873.86,15910.66,13952.25,14183.43,17748.49,17512.98,16780.89,15124.12,13601.9,11450.33,11925.31,12725.09,9947.913,11807.08,9235.641,11096.02,10274.56
22,136.04769,243.231,205679.7,189701.2,209164.3,203110.2,201710.4,212197.4,209383.1,212890.4,211057.2,211543.5,249001.4,202508.4,217664.3,224370.2,216119.6,250540.1,131043,185848.9,210840.9,204495,223672.8,218334.2,213823.1,219097.2,207842.2,259769.9,222725.2,243043.6,248950.4,219535,218504.3,245382.6,217795.1,218289.1,250195.2,239667.2,179874.8,264189.8,247538,263845.4,229590.5,228760,223177.9,264961.7,123043.4,116075.6,237197.4,136808.1,219066.8,203246.4,242318.4,209677,182944.8,141559.5,250307.9,146039.1,143792.4,208470,246657.6,199485.4,136742.9,135042.8,243545.3,265614.3,160809,147203.5,252952.4,247810.6,137893.9,258398.1,242206.5,216223.8,213551.3,151722.8,150053.9,255924.4,140965.1,200971.4,146332.7,235257.4,198693.9,243107.6,162192.2,247043.8,201521,228490.2,144915,163459.2,202535.6,245500.1,253459.2,233856.3,228523.6,223808.1,222644.9,221189.6,226893,219789.5,227517.6,227188.7,232478.8,245485.5,221378.8,233169,235539.9,244230.3,260867.1,256257.2,258565.3,271173,249889.5,251347.4,214513.9,275685.2,273717.2,264922.1,276088.2,268440.8,267323.2,252081.7,276518.4,298876.6,219118.8,290489,297041.8,296923.7,329653.2,287555.6,305088.2,308082.5,320504,316937.3,319209.6,309308.8,324493.3,313451.6,305374.3,308350.2,325125.4,338816.2,347566.5,354525.5,358041,400745,368167.8,348662.2,411901.6,367139.9,351831.8,354699.2,159571.3,346123.3,364900.5,374905.1,195619.8,201090.3,206409.1,235501.8,233724.2,178133,237345.5,128479.9,147510.3,245250.1,189387,255903.3,242709.7,228810.4,215307.2,177646.9,264262,272610.2,299496.9,305072.9,255392.3,351754.9,405731.4
23,136.06094,189.4785,36046.21,33809.82,31815.01,35500.37,32433.04,32769.18,33009.88,32725.06,32017.65,30172.85,30705.37,30812.12,31061.16,20530.6,28714.96,29548.57,30266.05,30596.96,27994.86,28897.68,27979.92,28049.71,27937.84,32380.63,27139.02,17419.79,27099.7,28152.81,26929.54,26075.38,27344.14,25590.78,26100.76,15882.57,26009.2,14456.93,26642.41,13676.43,15099.05,13955.81,12579.27,24455.05,23668.54,23812.23,24535.67,14549.71,24206.9,24441.72,23785.12,24188.28,13359.05,24754.86,15671.55,24820.57,24231.33,24313.87,23782.38,23261.91,23463.57,23042.11,23274.8,14998.31,23004.34,27003.48,25148.37,24016.99,23536.72,26019.92,11976.23,22195.47,13875.88,12348.96,13822.41,25004.28,24613.23,12014.66,11974.32,11730.75,23873.69,12353.24,13940.5,24545.05,11905.92,24247.22,26848.82,10416.77,12099.84,10146.24,22396.74,22062.99,11965.12,12012.7,12103.23,27702.72,12841.93,23111.72,11460.25,10970.23,11070.51,10337.51,20590.74,11197.07,11055.64,12447.99,24515.19,11831.18,21845.38,11142.51,10751.41,24114.86,12409.67,10614.15,10149.91,10459.58,12421.85,11129.63,10188.12,10348.88,11069.31,11039.57,21039.81,10984.46,24229.2,21561.94,11905.23,24404.49,10738.33,11565.89,20674.28,11169.67,10175.42,11375.41,11751.99,11231.59,12886.96,20810.54,20917.72,21111.04,10894,9571.672,11342.67,11322.74,11046,11096.43,12013.93,11610.53,11053.3,9529.446,10841.44,11161.66,19235.65,23676.1,21268.42,10968.44,29791.13,33360.24,30247.54,32124.56,27237.53,29190.75,22667.61,24356.64,14372.54,11154.35,13969.34,22850.1,22821.85,11354.7,11128.08,13971.4,7706.425,20327.84,11116.09,21311.27,11266.09,21843.61,11040.13
24,136.93984,712.622,113616.1,113576.5,130879.5,112423.6,118271.8,147954.1,113492.8,177785.6,128915,141163.7,132036.2,141803.1,147889.1,110588.6,148075.3,125534,129837.1,211948.1,120128.9,121785.8,121003.6,219344.4,129656.1,134697.3,136849.2,135946.3,95218.53,181736.8,144085.7,133843.2,142979.5,139346.3,137308.1,159631.6,139546.5,146045.6,137561,227409.6,148175.9,170589,162732.5,131767.1,143205.1,117519.1,127372.8,150959,131146.1,133749.3,131928.2,122693.5,138559.7,147312.5,143930.6,253201.6,115846.8,232425.3,152038.3,188434.9,152735.7,166315.4,169710.7,122173.2,171390.4,177871.8,155291.5,212148.5,153512.3,258805.7,137616.1,137231,126009.5,161103.1,173866.4,141116.3,182167.3,105706.7,126119.3,164314.1,177927.8,247154.1,167705.1,152394.1,178704,160787.2,144466.7,190023.5,172872.9,193858.9,185180.1,253525.1,167882.4,160488.7,182323.9,259992.8,206827.9,186216.6,175706.7,174150.7,276720.7,235786.3,183260.7,261788.3,192823.3,169847.7,292435.5,330887.3,83544.83,213414.4,156506.1,210893.2,168169.8,173038.9,244815.9,197048,222437.6,191958.6,184149.7,262133.9,201376.3,284590.3,177158,201784.4,214964.6,222296.2,197574.2,148275.3,252817.9,184238.2,292099.9,256103.6,188359.1,200018.1,257246.3,221344.2,263053.6,185816.6,375878.2,188867.8,274835.9,256452.2,187527.9,209967.9,190011.9,235868,238198.2,200346.9,202729.4,214947.3,224728.4,342701,218337.1,186127.2,248112.6,205876.2,127395.9,112660,128447.2,114570.1,129997.5,144670.7,128648.7,114822.5,158311.6,176733.8,141077.1,118317.7,131416.1,157283.5,199373.9,186687.4,207233.4,222889.4,192196.9,214480.1,207705.3,199392,230370.9
25,137.07096,543.553,1488851,1054512,1301757,1302286,1320270,1354088,1276200,1081549,1026752,1148351,1246242,1047158,1206829,1175936,1097767,1146282,1135939,1173621,891803,1088967,1089790,962462.5,861892.3,1000503,967633.9,826079.4,884545.9,775916.6,843065.5,963752.5,887440.1,738255.8,915780.3,889101.3,768322.3,865544.1,740206,659520.6,666454.3,660287.3,664424.5,676856.8,576893.5,616623.9,604815.2,602272.3,626412,576208.2,579805.9,543453.4,524636.4,543287.4,529705.4,502469.4,487727.4,473163.3,451486.5,435810.8,423081,404403.7,410815.2,355338.4,358604.5,333631.3,303954.4,291175.3,283518,271395.2,281395.6,236905.4,219924.4,233470.3,234433.1,227295.1,225492.3,201388.7,187218.6,179565.2,177571.5,160355.9,154631.4,158436.4,148932.5,138583.8,134154,156749.8,164692,163394.7,160908.7,166148.9,170560.9,164360,169027.2,173793.2,165768.8,163669.7,146507,183205.1,143259.5,125869.3,216561.8,132953.2,134141.7,132754.6,121815.2,156156.8,120630.6,120778.6,146945.8,115734.8,112489.7,97833.34,90875.86,104203.6,99458.62,103031.3,122224,123818.5,110251.1,89523.23,95391.83,112723,82374.12,85011.65,85880.75,71251.97,127262.5,117288.2,99901.7,125425.7,68515.2,73190.39,66956.55,82783.01,58376.61,66456.4,61340.56,65943.78,66584.3,64455.24,56704.84,54147.16,55386.73,49536.17,49841.49,60983.35,52150.14,50642.64,43676.19,49428.88,42367.89,41829.94,49781.88,78353.27,1451028,1246242,1209011,1016907,932864.8,788658.9,571555.4,618066.1,454287.3,338230.6,261005.7,185047.8,145517.7,179867.5,147095.4,132211.9,124604.2,121812.9,108193.6,98598.29,62203.62,50998.9,43912.63
26,138.05454,396.582,61882.67,63435,77353.12,68234.03,67607.31,67225.85,65846.8,66987.33,62992.27,76270.02,64103.74,69820.97,68095.8,75216.76,70373.49,68368.9,69086.97,70085.38,68206.47,66317.68,66800.16,68806.27,70669.61,67712.85,72478,73963.17,71650.05,69968.2,71355.09,73088.26,73464.85,72519.43,72507.62,72416.37,82754.59,71641.25,71529.28,80314.38,71630.94,72161.23,71581.86,73702.08,72703.67,73433.41,80657.84,81230.85,81274.93,79272.41,79431.81,82613.76,93585,82127.65,84744.16,81591.43,80471.9,83251.98,80880.35,79828.94,84177.66,83949.14,82478.94,81735.06,82668.48,87681.35,83593.79,85087.25,82905.02,79466.89,82004.46,84871.13,85689.17,89584.02,88544.5,90411.27,91463.9,86403.03,87953.05,89963.63,85300.62,89196.46,85244.91,87133.8,87025.78,86058.68,77371.11,81930.99,84365.77,99973.58,82659.29,81924.34,83549.8,87948.59,88264.81,86034.04,101070.4,85393.52,84389.47,83099.81,81784.2,84518.24,86380.76,89181.59,84743.69,85242.08,85741.9,88178.02,84949.08,85557.04,87254.06,86272.84,86220.92,83912.29,104966.6,86407.73,86454.5,87925.04,84799.06,87541.6,89861.72,88044.82,87423.79,88495.83,89902.98,91547.11,88793.86,88838.65,90840.53,90959.33,92380.21,92547.39,93753.39,88941.98,93329.47,95045.73,93645.13,94101.47,95819.32,93832.81,95208.65,95821.47,95691.09,93425.55,94385.83,94273.37,94777.1,92986.25,96810.8,95432.84,94056.26,95095.75,118811.4,97058.18,94561.76,95578.72,67483.68,68561.8,66133.79,68224.11,70496.76,76139.99,73440.49,82383.49,83249.37,96396.49,89055.77,82231.32,83267.82,86036.53,82058,85792.46,84604.25,86064.4,90878.05,93858.16,98406.45,94258.66,96130.73
27,142.08621,250.125,449566,439610.1,480466.3,439363,434843.9,434537.5,404335.3,402807,390258.4,381749.8,385281.9,374054.1,362006.6,360976.7,359854,357244.3,340541,347976.8,326213.7,322271.9,318629.4,311706.2,310562,316835.2,312403,315954.6,293127.1,286919.5,284372.2,277941.9,280269.2,300321.4,301889.2,286545.6,292383.3,291602.1,291012.1,300187.3,274874.1,276087.2,282780.7,279182,270326.4,270707.8,297554.4,287081.4,291704.7,289650.7,282406.6,276772.4,305109.7,261349.9,289523.6,265797,275899.5,269345.3,266102.1,268044.5,259029.5,268189.1,256832.7,250139.6,247575.7,248536.5,233091.5,234594.1,237572.2,251450.7,243014.1,237681.1,244597,246999.3,246684.1,237345.5,235782.9,234001.6,232548.1,222498.8,246215.5,244455.7,239228.9,231469.9,221755.3,224825.9,228855.2,225715.5,236024,263775.2,228606.7,238530.6,244388.7,228384.5,236332.5,237787.9,235805.3,242572.1,232723.5,226927.6,213436.1,207285.8,203886.3,211687.5,202721.3,200488.2,208238.9,198001.9,194562,198068.9,200597.1,198820.1,202004.7,205389.9,233661.7,208498.4,195802.8,195246.5,195749.8,195188.1,193218,194473.7,188992.3,189986.6,188904.9,180865.5,173390.1,172632.5,169840.3,179575.8,171231.2,181454.5,185521.9,183891.9,184870.7,173813.8,174750.8,174046.5,173858.2,179303.5,177811,175134,165150,160450.9,166354.3,166078,160799.7,162089.3,167515.9,164746.2,167187,161255.1,190918,159654.9,160480.9,155472,515487.9,392557.6,376614.1,314265.3,276184.8,321143.1,280264.2,290297.1,255905.7,268070.5,266652.5,227292.8,232670.3,234488.9,220109.9,209311.8,196546,191308.5,164373.5,170734,181907.6,163618.5,155671.9
28,143.11745,97.8335,133029.3,142786.4,135776.4,136745.3,129862.9,132697.2,144705.1,122905.9,58718.4,63524.09,115189.1,57771.8,127223.4,107043.1,63603.82,62108.57,60070.01,73009.73,61820.94,121052.3,61738.09,61547.08,67939.38,118737.5,108213.8,103753,108826.1,112850,107000.9,113043.4,112102.4,113564.3,112359.4,107885,74368.6,107034.4,109511.2,89867.56,100924.7,104748.6,98949.06,101125.2,100983.2,93556.84,114795.7,107748.2,110148.2,113122.8,109415.2,111400.7,100754.3,110389.9,120833.9,111656.5,109379.7,90143.74,88535.43,106413.7,103653.6,103051.2,105063.7,100849.6,99321.33,84568.05,101255,100326.5,95570.33,100194.3,95489.92,96406.85,100012.1,100127.5,98608.68,100078.3,97132.57,98273.44,98233.09,88862.3,93699.73,95864.72,92706.59,86002.05,95015.27,80361.57,91200,86672.74,92644.88,81643.73,93449.79,81462.2,90378.63,84648.68,90312.16,92648.41,89433.83,89931.01,90388.63,85286.08,79989.41,80329.63,80946.63,83197.72,81134.91,83054.19,78885.43,83030.19,84176.28,86933.54,80512.64,81633.88,77233.63,77379.78,70452.2,81101.5,79817.42,79332.25,82761.64,78985.19,77748.36,76860.41,78635.6,77354.4,89917.18,78789.28,80359.13,75027.29,79326.36,79933.91,78082.03,82374.67,81016.2,80859.92,79932.63,79046.95,77333.79,79336.44,79964.23,79592.62,75379.35,78185.83,79576.23,78011.39,78740.21,78321.15,78956.97,75627.81,79316.27,79247.19,79754.36,76663.45,71667.67,75410.92,80365,70895.96,128604.8,130271.2,115836,64477.04,118453.2,121401.5,101493.6,110827.5,87088.68,88621.74,106637.7,93225.39,91239.98,90283.54,81829.83,88682.09,81422.25,79952.95,78553.34,78688.1,83245.65,77384.87,76669.25
