name,mz,rt,Blank_3,Blank_4,QC_1,QC_2,PS4P1,PS4P2,PS4P3,PS4P4
M381T244_POS,381.13923448648853,244.36181640625,NA,NA,NA,NA,NA,381998.118375576,288007.7620634186,NA
M381T473_POS,381.15720640954805,473.1714630126953,1572817.5361270267,1199636.804833592,1477437.7647433493,870994.148507456,981765.765052108,1319542.2506475458,1170579.3080381956,1029946.4561975782
M381T524_2_POS,381.15400372895937,524.0875244140625,1837616.587184791,1756240.8069530958,1057223.0776041702,817448.4093379913,1216531.3745674863,1246124.4017900464,1303138.8901518867,1239564.4431824097
M381T498_POS,381.1631040448663,497.77996826171875,712005.0870856348,526461.0841142614,458521.91546070785,373206.04228973674,416536.44966796774,431272.3799977921,386796.03508134803,NA
M381T511_POS,381.1758829152252,511.0224151611328,NA,NA,NA,NA,319382.7894587815,530916.3923163089,430596.1003643295,418913.59196175815
M381T632_POS,381.1972718240586,631.8038635253906,NA,NA,3612820.6398258577,2335239.6493274313,2465476.772275123,1053149.9280059624,852613.281235354,518659.61545024737
M381T651_POS,381.20235824264637,651.0147705078125,208939.93226660075,289160.14360253984,144307.16778808774,NA,1100866.2608649242,254694.2789330345,260909.94892031304,144465.41039987598
M381T521_POS,381.200122727896,520.65765380859375,NA,123099.2123830891,1115268.3210768362,837351.6899922895,6599519.369386428,7338088.493073269,9808550.927383622,8643552.664720736
M381T432_POS,381.1998072143808,432.36956787109375,NA,NA,NA,NA,138636.18082840284,101335.83941178482,177015.7123168246,77644.13240985553
M381T319_POS,381.2229327282105,318.961,NA,NA,NA,413586.57763314876,NA,NA,NA,NA
M381T665_POS,381.22980833035274,664.6876762695313,NA,NA,5694737.533852542,3192830.3937342972,4595802.139921432,1865523.421557114,2995413.3921620967,2360510.186896608
M381T622_POS,381.2383241936733,621.9879455566406,NA,377542.8712805245,1586495.6545603492,1466136.7380722577,1713664.6116317427,910754.7722355056,929681.5917539129,1400510.3410000184
M381T570_POS,381.25780940021974,570.20977783203125,NA,NA,4364511.224224491,3943224.500398182,2970211.5216353964,NA,4403112.839186742,6107969.884943602
M381T597_POS,381.26006345724073,597.3446044921875,NA,1603847.7010338828,NA,NA,NA,NA,NA,NA
M381T631_POS,381.2596726561849,630.584,NA,NA,NA,1483256.7147844161,NA,NA,NA,NA
M381T575_POS,381.2786902507513,574.66168212890625,2898555.038084954,5158799.35053057,3292233.392007748,2801935.7391310083,3371866.880701163,3644058.3033708725,2911043.9035120113,3001512.4820791995
M381T676_POS,381.29552394188136,676.24420166015625,77747885.3005313,85862410.67485692,5262734564.661097,3621363964.8988433,3127011489.2809925,1822633453.3504674,3608613078.8950353,4465752672.501332
M381T653_POS,381.2855874450295,653.00567626953125,NA,NA,1828912.315570315,1314433.1782645646,672453.3986484368,410574.8902387132,976007.1763182821,1685872.1034951329
M381T821_POS,381.29602935249403,820.9132080078125,1614889.8470649265,NA,NA,NA,NA,NA,NA,NA
M381T634_POS,381.3097525198342,634.3640029296876,125522.18687421829,NA,NA,100423.91359765617,NA,NA,NA,NA
M381T603_POS,381.3133389188598,602.5965085449219,NA,NA,457162.8370492151,435100.23068789195,NA,680371.3657743043,NA,179650.8893518044
M381T768_POS,381.33266489142875,767.75732421875,294071.17947656394,NA,NA,NA,NA,NA,NA,NA
M382T212_POS,381.5455266285178,211.9362030029297,NA,NA,77158.30102130685,57353.168548739326,75754.71281747153,NA,NA,NA
M382T224_POS,381.6963730991868,223.63343811035156,NA,NA,328025.02777760464,244763.35963359303,996037.4698023895,NA,NA,NA
M382T422_1_POS,381.72451900846,422.1412048339844,309329.2573762218,NA,2401633.1950316094,2103343.4812436923,517773.4936254603,2703365.5753833493,2589661.078928116,2726086.467855667
M382T35_POS,381.9840356529843,34.55444526672363,NA,NA,1430847.0062465079,590936.0408428805,1923960.3080944298,2346238.872705468,1489601.112581168,1235558.6443126383
M382T158_POS,382.01667366182284,157.582,NA,NA,NA,379206.68145589693,NA,NA,NA,NA
M382T547_POS,382.1233015708127,547.184,NA,NA,NA,67207.46577288034,NA,NA,NA,NA
M382T257_POS,382.1433212386457,257.4340997314453,NA,NA,13848947.236979539,9949478.341242073,6633329.757411287,8290805.895281266,6361743.107235871,6146877.585732411
M382T244_POS,382.14336146703016,243.80343627929688,NA,NA,17042688.29432813,14306413.337342586,8923974.041701261,9253354.630392795,7713749.319582034,7713947.275842982
M382T281_POS,382.14727908328064,280.6222755126953,NA,NA,10300476.441907676,8207193.095869376,14141325.434426514,19381160.384310737,14369891.060474427,12679899.298242148
M382T482_POS,382.14524889130234,481.85545349121094,NA,NA,NA,NA,1083026.2585839801,NA,255004.06509375025,NA
M382T524_POS,382.15798407308785,524.01812744140625,201384.9065037864,367743.1220534552,112305.24744591591,91567.59983384357,161958.3514523746,NA,83513.39568359389,87856.75237866201
M382T335_POS,382.1558622240447,334.6995577392578,NA,NA,1011107.2831579642,815072.3083770227,824576.6095809243,1138648.6414127306,895387.0643575917,767950.8634620504
M382T155_POS,382.1815428940628,154.9138946533203,NA,NA,NA,NA,NA,NA,350596.2961420042,287258.95098692615
M382T490_POS,382.204855987972,489.507,NA,NA,1004509.0560758269,660037.6858249744,NA,363078.8130967671,NA,3280241.107047188
M382T520_POS,382.2036834533425,520.3634338378906,NA,NA,NA,NA,1172179.739710758,1348095.0227783145,1927935.6951838762,1537221.9895593785
M382T593_POS,382.20073536706354,593.0337829589844,NA,85344.46706933854,NA,NA,224918.8675743685,107883.18539824386,62841.25236383859,NA
M382T632_POS,382.20055755429723,631.5557861328125,NA,NA,635416.1707448699,430978.7181526723,363884.0833937448,NA,NA,NA
M382T422_2_POS,382.2262946786452,422.1987215576172,NA,NA,808839.491258901,645769.5743789047,97707.0138620372,878018.5008092077,828300.3341798974,1067428.5729467825
M382T665_POS,382.2330084326379,664.6876762695313,NA,NA,1150079.380369941,546213.6736213254,952930.168880503,282429.0268945272,549049.5525885406,522309.06499951787
M382T622_POS,382.24176934785874,622.12847900390625,NA,NA,301358.656136198,438836.7726282346,NA,84388.5222660586,NA,NA
M382T517_POS,382.2568837972568,516.69757080078125,87409.47359134449,NA,180324.9376380404,124986.07479574459,163416.99790100008,164903.42796349945,NA,110394.49269232486
M382T570_POS,382.260121336903,570.368,NA,NA,NA,310112.9305211065,262195.95921679656,NA,NA,559221.593750001
M382T630_POS,382.2630269853212,630.4191972656249,NA,NA,NA,103726.28210038808,141205.95120442373,NA,NA,NA
M382T677_POS,382.26215863583883,677.4930419921875,112495.88018275784,NA,NA,NA,NA,NA,NA,NA
M382T581_POS,382.27049550283124,580.9735107421875,192751.65023781836,411831.38823681825,1510701.8204425415,1361763.4872318155,1300875.4283164127,499205.5195982407,2538507.801027009,3523598.323423408
M382T415_POS,382.27530024289615,414.9171600341797,NA,NA,707985.5307118748,NA,499792.426964844,474758.3703936828,NA,372942.71766323986
M382T474_POS,382.2930495691551,474.456787109375,NA,NA,87976.885174944,NA,NA,NA,NA,NA
M382T676_POS,382.29894574897276,676.24420166015625,17079371.646490406,19488841.61500749,1206168405.9178884,830532601.6489052,724183867.6362283,419471998.84057707,833502987.3733988,1024997286.9913994
M383T490_POS,382.70671553149896,489.507,NA,NA,318620.6090346683,232180.85637255822,NA,NA,NA,1237589.5250334954
M383T422_POS,382.72760143562937,422.2354431152344,NA,NA,182474.31767878533,146776.8945498047,NA,129624.6038091955,192192.1573479557,191133.93449309963
M383T409_POS,382.75458866932985,409.270263671875,NA,NA,NA,NA,132657.120573046,NA,130575.84392812493,47766.2091671322
M383T193_POS,383.0230251744698,192.5202178955078,NA,NA,431970.68422265456,499917.0635653406,336699.40588720737,82798.62095438891,601008.18764875,1517300.6850312494
M383T440_POS,383.0371013907983,439.7692200927734,NA,NA,1421143.1834523429,1286371.507353521,676580.7537340202,337716.0373854478,956183.7972950833,1168955.471146953
M383T190_POS,383.06311083498,189.5690460205078,NA,NA,NA,NA,714214.3905183475,773491.0574724772,NA,NA
M383T369_POS,383.08044035920847,369.08036340332035,NA,NA,256904.06112078525,233395.98281752906,NA,NA,NA,NA
M383T507_POS,383.099377725511,507.0900190429687,NA,NA,152349.88701459067,126467.8166607052,NA,NA,82286.86336380237,110497.92712291608
M383T397_POS,383.09940412045,396.9346008300781,NA,NA,177058.13613802168,NA,NA,NA,NA,NA
M383T467_POS,383.1342614390372,466.808,NA,NA,131962.91211197947,82624.55377509088,128494.78392243278,NA,NA,NA
M383T554_POS,383.14234662930824,553.5709533691406,2313595.6381476796,2446818.620932739,2328529.2762548034,1773822.218618061,2345861.7328422097,2234668.0882660225,2387691.301794727,2263367.422543934
M383T291_POS,383.1398593459098,290.963857421875,NA,NA,342298.8576383255,222380.49954358634,260858.86464401722,370961.7547222201,291034.3886826157,239046.70608471593
M383T609_POS,383.1395595392354,608.5479736328125,96443.34500888007,NA,NA,NA,NA,NA,NA,NA
M383T281_POS,383.15123290613514,280.6222755126953,NA,NA,230638578.19577637,180421835.17585698,315813988.53302884,404045624.0381944,306619211.8296133,277713311.3709943
M383T370_POS,383.1514511933,370.28497314453125,NA,NA,181310.99757055644,200802.86029150375,180695.2000499999,NA,NA,NA
M383T110_POS,383.151661067195,109.932,NA,NA,NA,54429.25122962007,NA,NA,NA,NA
M383T472_POS,383.1657162999945,472.34503173828125,5599117.645437125,3622636.5191873973,5691597.901106263,4619642.178045647,5782464.195084873,5695828.984338959,5601772.797472586,5087100.5968844695
M383T514_POS,383.1630258435264,514.32110595703125,NA,547612.1441401392,NA,NA,NA,NA,168275.9316347682,63907.7100644522
M383T493_POS,383.1554735111381,493.2333214111328,NA,NA,NA,71856.63793346088,NA,NA,NA,139518.54542494463
M383T576_POS,383.1831973883508,575.7687072753906,160424.57565962296,591720.3291289078,318719.0088156295,277731.65724609204,341123.4759594716,357979.3214940766,268390.6269472702,344852.2380152561
M383T428_POS,383.18101230379,427.71446228027344,NA,NA,4717462.444493866,3903786.3044018997,3531968.4700108105,3460141.3109519193,3221177.572347649,2306390.6559704347
M383T548_POS,383.17875078580425,548.494,NA,NA,NA,43708.244196094645,NA,NA,NA,NA
M383T591_POS,383.1879801254234,591.1835224609375,NA,NA,571863.0716005779,373575.50222255476,NA,NA,NA,NA
M383T570_POS,383.20229521099475,569.5702819824219,1076829.7079176032,892129.2256553288,1361521.7428660546,907131.8730087358,1502792.996940196,1488455.7231371086,1369612.723669732,1688532.962718412
M383T658_POS,383.2127482202734,657.9649963378906,4499333.693819298,1163571.5072656344,3742039.163171264,2106713.641960831,5193291.935055961,2251401.810827588,3566060.576417061,2999589.1531317057
M383T209_POS,383.21576406735994,208.97460174560547,NA,NA,NA,NA,248580.76460937515,174570.02738547706,371601.7442611615,141456.3965193688
M383T537_POS,383.21732227288453,536.5298784179688,NA,NA,2860705.835492651,2284609.788796308,NA,NA,NA,NA
M383T566_POS,383.2172983886054,566.1244555664063,NA,NA,999862.6237268416,889263.3952617267,NA,NA,NA,NA
M383T523_POS,383.2266630748938,523.07745361328125,NA,73661.175416855,NA,NA,NA,NA,NA,NA
M383T704_POS,383.2452398275222,703.8949890136719,2342482.2642081724,347695.4421430679,593722.3417091457,228388.0341368401,794742.6545761769,255760.6478454584,752521.236884369,741052.6175910151
M383T605_POS,383.2554584526776,605.165771484375,NA,NA,411500.8315588331,306582.86179687985,171818.2127808231,73222.56332310327,NA,126578.61005625025
M383T581_POS,383.2741011166968,581.4674072265625,NA,NA,204761.72638550066,NA,NA,NA,NA,1026710.1096921862
M383T646_POS,383.2757891413297,645.549,NA,NA,NA,243444.70414965975,NA,NA,NA,NA
M383T676_POS,383.3017000672371,676.24420166015625,1786721.1913154307,1844062.493792594,161738186.05491737,111191837.38447681,96083202.85869893,53325698.32309393,110805762.18907826,138160603.82434472
M383T669_POS,383.3289459656045,669.39801025390625,NA,NA,1265985.282626408,1206952.8206824595,NA,1152021.1405780683,651862.3275326081,1249002.6478419688
M383T830_POS,383.32869873525703,829.62548828125,NA,3909547.8868212868,NA,NA,NA,NA,205712.8600798599,478730.3085195296
M383T732_POS,383.32931793495504,732.0911560058594,NA,NA,NA,NA,NA,NA,1296376.8476755586,2234700.8024708545
M383T738_POS,383.3978035282656,738.358,NA,NA,NA,118247.9811875523,NA,NA,259817.49025747323,1799189.5396162386
M384T528_1_POS,383.66978467598324,527.820068359375,NA,NA,1149257.301726978,752955.3165643963,1571097.8074027903,269918.9017321282,NA,NA
M384T162_POS,383.70617040510797,161.64198303222656,NA,NA,75199.31771455065,NA,NA,NA,NA,NA
M384T368_1_POS,383.7439577625344,368.09130859375,NA,NA,NA,NA,2531138.809391549,1566431.919246484,1602780.7272983247,1685707.3640125014
M384T402_POS,383.7622866196211,401.5808563232422,NA,NA,NA,NA,100063.99015169281,164766.36757361479,106594.78874609349,100421.40674012565
M384T34_POS,383.9720808977539,34.13565537719727,NA,NA,861784.8445882817,466624.4271742468,242044.39824140654,181464.17870800788,NA,189642.36590023446
M384T439_POS,384.0400346671894,439.434,NA,NA,NA,75298.58058105451,NA,NA,NA,NA
M384T313_POS,384.0482829225987,313.1040417480469,NA,NA,1028039.7628318978,745313.5802239606,610910.8312238287,853953.3885705852,900482.684433428,1894466.9233093758
M384T511_POS,384.11004589319896,510.633,NA,NA,NA,62701.30795898403,NA,NA,NA,NA
M384T553_POS,384.145884102188,553.297724609375,270827.78098405234,NA,217024.51913964754,207045.57568489359,746659.4910693305,198278.66083056768,299775.18346025597,117189.76950448095
M384T281_POS,384.15469592290225,280.6222755126953,NA,NA,32529183.705507055,25518184.974912815,45191993.72927616,59805701.34438543,43446960.948217705,39943459.361741625
M384T244_POS,384.1479607312365,244.1191864013672,NA,NA,402565.6482998048,317437.4926708976,138436.3970347379,125061.89344238256,NA,137891.36780206277
M384T473_POS,384.1693645550509,472.5028381347656,843394.8381598986,NA,713605.8854589814,591757.4675353027,798895.498290622,903909.7861774461,809534.0580906556,732346.8406122639
M384T528_2_POS,384.1714641988647,527.6774597167969,NA,NA,460356.06589684,341846.40706257604,694274.2027998357,NA,NA,189700.79069531258
M384T428_POS,384.1844707666121,427.8635559082031,NA,NA,860118.5429870086,786752.3748679366,713263.2593668648,634220.4368128119,601059.1137537092,338553.10664984904
M384T629_POS,384.19174675940315,628.9494921875,1544731.4577480538,2150364.578926785,1347800.1404159174,1232357.1937753928,2036862.851643382,1451506.0571128607,1546649.3821945172,1170812.8201957021
M384T360_POS,384.18966213374165,360.27546264648436,NA,NA,225030.76591467368,156653.9425621572,NA,211197.25169860641,NA,187136.48823172366
M384T414_POS,384.19012219059863,413.817,NA,NA,NA,237268.2487088757,NA,580339.8787880862,NA,378979.2448290425
M384T569_POS,384.2057610869788,569.4445493164062,132915.37871704044,105599.80690560026,NA,161970.1600650286,206299.60790624746,134848.60935095165,NA,132556.19324062785
M384T422_POS,384.20226668281464,422.1516024169922,638035.0062328159,602674.2119311558,4149409.9331937362,3421695.8363941833,787421.2741984786,4367070.766587274,4339095.11856399,4950263.388256881
M384T658_POS,384.2162107120289,658.10455322265625,667802.2857351537,NA,684750.7688330573,319691.42126827425,924838.7825665682,334362.31230260455,584753.8904207898,473261.5433978742
M384T359_POS,384.2125088692078,358.94903564453125,NA,NA,NA,NA,NA,421151.10649972095,253139.07866983677,167957.89471330855
M384T536_POS,384.2208000900522,535.771,NA,NA,NA,501302.0569041007,NA,NA,NA,NA
M384T433_POS,384.23346906059334,432.8870544433594,143817.11686105016,NA,738692.4668317417,756812.2974734344,231773.90385546826,887969.9600124293,834446.3584498387,998017.6737994661
M384T616_POS,384.2255720954457,616.4793701171875,NA,45299.64170768185,NA,NA,NA,NA,NA,NA
M384T368_2_POS,384.2456487054578,367.95237731933594,NA,NA,NA,NA,1060556.2468566867,567407.9538908439,587217.6806344258,579854.742609987
M384T504_POS,384.23362739169494,504.2333068847656,NA,NA,160837.53839648538,219749.09746357985,33775.712976283125,NA,NA,757512.0727207016
M384T775_POS,384.2707584190731,774.54547119140625,9735828.884007351,27831369.020095788,NA,3353262.8350909287,49079453.53144869,NA,NA,8771534.54440265
M384T514_POS,384.2723090660961,513.6489562988281,NA,NA,NA,NA,NA,195883.72936588485,188762.83495871798,NA
M384T748_POS,384.27084432752747,747.7476806640625,NA,3123215.3730829167,NA,NA,3667322.1713659405,NA,NA,NA
M384T453_POS,384.2940234680856,453.2223205566406,NA,NA,NA,78419.66801220702,NA,NA,86896.5624481845,107825.94378275886
M384T676_POS,384.3041415126281,675.79541015625,NA,NA,14880426.12075242,9950790.39827995,8576359.021763647,4899235.514384538,10005730.197687998,12250440.673389047
M384T669_POS,384.3325448521846,669.0975051269531,NA,NA,213864.76944140604,255358.79705263494,192776.75378098965,NA,NA,205877.94096665573
M384T31_POS,384.33176236691986,31.0525,NA,NA,NA,40101.215625732475,NA,NA,NA,NA
M384T829_POS,384.33257025648476,828.932861328125,NA,413826.22838378756,NA,NA,NA,NA,NA,NA
M384T490_POS,384.3451945434729,490.111572265625,NA,NA,NA,NA,NA,NA,150090.12283761162,257768.08547656442
M385T606_POS,384.5679399224345,605.5509948730469,NA,NA,NA,NA,368088.66133737564,250225.7386322498,251589.25934704722,516843.1310410127
M385T422_POS,384.703990547781,422.1516024169922,156144.6016826181,88853.77807254424,1380923.2975094297,1170986.2862831992,233309.77160260244,1509199.899193362,1424162.6916540458,1679983.601573319
M385T433_POS,384.7349984312282,432.7401428222656,NA,NA,225460.307768038,279932.71500813577,NA,330425.4798814445,247527.10370789916,331214.99859374954
M385T775_1_POS,384.7446082759385,774.5780029296875,NA,11768845.049812455,NA,NA,24874919.63036952,NA,NA,NA
M385T788_POS,384.7445228473807,787.6369592285157,NA,NA,NA,2691272.584980462,NA,NA,NA,7633747.17850654
M385T820_POS,384.7446189849745,819.877197265625,NA,3953812.203768223,NA,NA,NA,NA,NA,NA
M385T353_POS,384.75188728468333,352.9146423339844,NA,NA,NA,NA,NA,NA,506213.3128252965,402356.57038476516
M385T269_1_POS,384.77010184333477,269.01222229003906,NA,NA,NA,NA,30125671.64069159,30539215.524378534,20489266.42349998,30707740.658243787
M385T775_2_POS,384.77250859106414,775.191,3469196.932245495,12251053.67442508,NA,1283812.2404657758,21274681.858434707,NA,NA,2788002.8442613673
M385T745_POS,384.77239760664156,744.9619445800781,NA,946362.3586406304,NA,NA,1379637.6817833707,NA,NA,NA
M385T605_1_POS,384.9026686924973,605.3450622558594,NA,NA,NA,NA,NA,158999.71383407508,NA,205298.42234724783
M385T675_POS,384.93641584071196,675.48,NA,NA,NA,532219.819381015,NA,NA,NA,NA
M385T193_POS,385.0662807446296,193.28370666503906,NA,NA,510401.4735244144,673698.2276929679,800877.3690886062,905088.701075894,354753.44576774095,NA
M385T507_1_POS,385.0772097674649,506.9868391113281,NA,NA,618303.9502901272,435129.2281084383,440734.5041763521,247630.59854736557,330040.9498279102,403316.44997399097
M385T354_POS,385.1086174955476,354.25933837890625,327973.3375013762,359020.5470309218,168909.01606347578,105917.21565743577,124463.00415779154,109092.93451730025,162665.95713366746,NA
M385T572_POS,385.1062551959213,572.331,NA,NA,134917.62915478603,135357.25405468544,159326.85788166287,126093.43373339808,NA,252350.98702734322
M385T480_POS,385.12146183817975,480.4223175048828,266186.8369369915,428457.1058031252,284450.56307791936,NA,170127.99659598194,NA,223835.9513847642,198646.12931271677
M385T507_2_POS,385.11493484147593,507.041,NA,NA,153436.11591294644,207237.8640397137,NA,NA,NA,87311.5812766929
M385T208_POS,385.1189018778303,207.629,NA,NA,NA,93866.37879224932,NA,NA,NA,NA
M385T344_POS,385.1448204510363,343.7486114501953,NA,NA,378459.13024630956,428159.52680032246,1454984.9272070318,345940.75008203107,NA,NA
M385T615_POS,385.1523234837992,615.0779057617187,2478930.000822325,3481378.4887507404,2444546.2401635707,1913339.9662856648,3070231.7359218854,2512447.663536011,2809976.2134964406,1834865.555545589
M385T281_POS,385.1558124619813,280.6222755126953,NA,NA,8065872.450733554,5930231.9910471095,10880598.590683468,14098633.483725656,10597193.705968073,9429177.186103377
M385T441_POS,385.1515988673964,440.72886657714844,658940.0362499985,400493.3488423296,NA,293134.0135081943,NA,NA,91054.88579687575,NA
M385T576_POS,385.1691889845108,575.5966796875,156950.49670781355,551230.0651123077,253093.10582043498,160919.6851370181,278261.6767098228,275275.8944798614,332178.184204103,243824.3881595598
M385T644_POS,385.1655460193361,644.1132585449218,NA,NA,1034898.8025669847,517262.1289527079,1243040.2241861937,721553.5598021171,740245.4332554011,192187.59793456385
M385T579_POS,385.1880518921965,579.0987014160156,10833974.118849058,6651973.674240618,11198204.35481339,7839722.688977347,9279506.482149158,9593446.505953146,9324246.770729737,9004395.334954785
M385T430_POS,385.1967272967305,429.6971286621094,NA,NA,49451263.31615058,41059459.12020073,25714552.47816019,51092951.42261748,27137346.255005255,37128758.91957597
M385T629_POS,385.19540192120706,628.79620361328125,NA,NA,239287.60169817714,215054.87123949005,352062.7743937523,211245.7508169638,282643.0440079255,178758.8528034833
M385T489_POS,385.1878352461868,489.4613037109375,NA,NA,323422.3944038089,NA,NA,498297.2593029125,421588.7068593775,NA
M385T603_POS,385.20004707841497,603.0445251464844,7954142.700966325,12774748.346360022,2853417.23229728,2605348.736760942,2961380.0038359296,2977277.27954547,3118564.639839702,2663106.7063418194
M385T658_POS,385.2333224398561,657.8835551757812,731017.6126510391,664003.9244745453,1131809.7789184987,862301.6229619562,2457772.6368363677,1023631.673850582,1368785.407976643,1625292.5826399482
M385T605_2_POS,385.2421239585958,605.1733857421875,NA,NA,1468486.2425091898,1126096.411250016,749590.4649692308,344256.24485201243,704750.336611929,802530.2328961026
M385T775_3_POS,385.2462178040934,774.54437255859375,NA,4238221.516607211,NA,NA,11258861.022570914,NA,NA,1664700.0406640656
M385T664_POS,385.2547604381709,663.90679931640625,NA,NA,NA,NA,198492.8916852674,NA,226288.78124103884,337647.4448012735
M385T269_2_POS,385.27174174736376,269.2740478515625,NA,NA,NA,NA,11379168.64445806,13912681.898940587,13964301.38590586,13190509.2925026
M385T587_POS,385.2719320945904,586.5572509765625,NA,NA,196458.90254101626,NA,NA,NA,347483.8565974257,706569.5091201599
M385T768_POS,385.27865387502493,768.26275634765625,3916809.217681253,2517416.8593704593,3127810.5346312565,3916850.5246651755,5260510.294380422,NA,NA,6053111.190260031
M385T625_POS,385.29074176521465,625.1231384277344,3937954.7084606653,3797294.2370622004,4304280.0490277745,3277361.0287955655,3839553.2006117166,5314532.632051393,3967647.295545228,3141715.08508258
M385T585_POS,385.3083850508848,584.8329772949219,NA,NA,1327549.6400319536,1125652.2909737641,895153.108859592,750729.4597821281,839622.1924536587,800132.7004329362
M385T677_POS,385.3088478904851,676.7488708496094,NA,NA,1550840.413910853,998762.9147369579,1530018.7886428817,1395563.680415636,1379120.0589448942,2403198.350090057
M385T630_POS,385.3044280292854,629.66229248046875,NA,NA,112152.62822209865,110662.32248493287,NA,98514.08066661784,128017.43832702705,NA
M385T666_POS,385.32971046280954,666.3357238769531,NA,NA,NA,NA,633590.1464546057,362278.983902954,991949.5485338498,1194644.915692946
M385T830_POS,385.3446101113921,830.25115966796875,2483163.4724774016,6112715.401515975,984264.0097292246,1944628.050469707,3465864.8380269594,1292578.5379199325,NA,1619455.149860568
M385T32_POS,385.34434017910525,31.87207794189453,NA,NA,328867.1014391333,471484.7827137788,NA,NA,699354.8144556496,527655.4686498048
M385T604_POS,385.37726288774894,603.899,1316133.7720390053,NA,NA,125367.58987955848,225971.28354373146,163922.74526884482,215035.61939188695,NA
M386T543_POS,385.7156906634191,542.5668381347657,NA,NA,714641.9473882945,392502.78382612916,562913.0328890696,529158.7216979855,462933.67731993954,392532.26729812205
M386T775_POS,385.75238167838734,774.8306884765625,NA,4089208.1048268876,27415640.512344196,9969377.146306837,8380291.603167193,NA,NA,NA
M386T761_POS,385.752338002129,760.9325256347656,21850264.690823093,NA,NA,NA,NA,NA,NA,8950421.17014972
M386T269_POS,385.7732139577554,269.4944152832031,NA,NA,NA,NA,3457453.4562595286,3232652.9900106327,2468338.374704163,3021332.611076713
M386T760_POS,385.77980655132933,759.67974853515625,4041661.57053784,NA,NA,NA,NA,NA,NA,NA
M386T440_POS,386.0639460558684,439.756,NA,NA,581607.3385453884,395342.8611503932,172789.60122143492,NA,280625.5576079104,324525.25681813085
M386T461_POS,386.0797812166506,461.11175537109375,88271.39225260445,NA,NA,NA,NA,NA,NA,NA
M386T377_POS,386.1400109342062,377.21832275390625,NA,NA,NA,NA,130696.49606835943,95025.28684545925,NA,116092.55859082052
M386T615_POS,386.15570299512194,615.0309392089844,476508.671684285,648801.0258853957,356894.8543867159,389324.178278232,559297.1486640639,415737.05125229637,382248.03158286936,213200.21692578134
M386T281_POS,386.15892992670524,280.6222755126953,NA,NA,820997.7971679703,675483.6365550017,1252954.9068575124,1508662.2038818425,1166144.3666005393,993357.0218309687
M386T417_POS,386.1690733884253,416.67559814453125,NA,NA,NA,247550.92003847694,NA,464668.4665950728,NA,197532.17946874964
M386T576_POS,386.17092566287187,576.03582763671875,NA,130037.55388849431,NA,NA,NA,NA,NA,NA
M386T579_POS,386.1911119239635,579.41290283203125,1892685.797650631,1144774.6980479772,1920529.023065537,1420675.9216278202,1606333.2932660314,1587866.1471423015,1584357.7163249825,1531313.6737954512
M386T603_POS,386.20365163122347,603.2706813964844,1367743.3910419326,2422503.3983582295,444587.5580195315,526802.6296630405,446493.8568206186,456489.3197068187,511328.0358062473,376284.74478883046
M386T430_POS,386.20007227611376,429.6304473876953,NA,NA,10630475.156467346,8755821.22289,5482940.090496399,10945463.809432428,5574056.174712831,7846253.835458727
M386T527_POS,386.2283867613169,527.2618618164063,580362.0135883228,1015107.8466163145,595637.4045111369,520747.5220115641,568495.4277243963,582472.6874758193,645308.4398172584,616927.2371930132
M386T542_POS,386.2176685824288,541.6015417480469,NA,NA,NA,91622.3357217336,541785.9640157073,94262.93181463133,159743.11398989227,NA
M386T605_POS,386.24415952269374,604.930908203125,NA,NA,352016.8607789971,259765.57753516035,81903.75256347754,NA,120410.95978852836,144886.95186640762
M386T658_POS,386.23704026744946,658.0914306640625,NA,NA,NA,NA,NA,NA,101740.5685644529,94826.06527734372
M386T767_POS,386.2538726905082,767.1201171875,6163050.337372432,NA,5124289.299913059,NA,4694975.036731896,NA,NA,3087342.923456638
M386T472_POS,386.2512221573246,472.1114044189453,NA,NA,NA,NA,188320.2388312088,263316.14344570413,NA,NA
M386T625_POS,386.2943215152318,625.10919189453125,400650.2567233419,473812.17005612614,577968.7042568421,501900.5012343764,721722.1665914127,725964.2740726911,703896.7279239123,558011.1009149803
M386T455_POS,386.28827247706846,454.80882263183594,NA,NA,979473.3630079516,727607.7601320368,690364.7047325739,443662.9459006563,137996.0748574229,382059.5178164054
M386T585_POS,386.31177843771934,584.86993408203125,NA,NA,229157.43746587864,250431.2487281502,NA,142882.75235026088,101580.7107065964,215884.3579039884
M386T666_POS,386.33261460467713,665.9071044921875,NA,NA,NA,NA,55071.06684902413,NA,NA,150837.0429023444
M386T830_POS,386.3478593363833,829.892822265625,NA,1454968.7405912695,NA,NA,214631.63796386693,NA,NA,NA
M386T586_POS,386.3612017853551,585.6127924804687,NA,NA,197439.41599772323,240803.20125385426,NA,NA,NA,NA
M386T602_POS,386.3812554585245,602.4149169921875,171530.5379108719,NA,NA,NA,NA,NA,NA,NA
M386T594_POS,386.3978055534863,593.757568359375,204747.2094579372,NA,NA,NA,NA,NA,NA,NA
M387T276_POS,386.70322029357004,276.3069610595703,NA,NA,106328.07315794281,NA,1219600.4521207975,NA,NA,NA
M387T364_POS,386.74913036949545,364.4861145019531,NA,NA,NA,NA,416591.23959362565,294703.12213574245,258655.64578857398,237545.81857910083
M387T824_POS,386.970754920342,823.9998474121094,NA,NA,NA,NA,1613575.969765632,NA,1406210.1645968514,NA
